article,word_count,non_stopword_count,non_stopword_percentage,stopword_count,stopword_percentage,avg_word_length,avg_sent_length,paragraph_count,common_words,readability_score
Gettysburg_Address,5263,3288,0.6247387421622649,1975,0.3752612578377351,4.441953258597758,183.43790849673204,84,"[('lincoln', 105), ('gettysburg', 53), ('copy', 48), ('address', 36), ('nicolay', 22), ('speech', 22), ('everett', 18), ('wills', 17), ('words', 16), ('nation', 14)]",54.46
The_Merchant_of_Venice,5364,3279,0.6112975391498882,2085,0.38870246085011184,4.32662192393736,149.16042780748663,86,"[('shylock', 69), ('antonio', 49), ('play', 32), ('portia', 31), ('bassanio', 30), ('venice', 23), ('merchant', 18), ('shakespeare', 18), ('jew', 18), ('christian', 14)]",55.68
Dunnock,501,327,0.6526946107784432,174,0.3473053892215569,4.489021956087824,114.91666666666667,23,"[('dunnock', 4), ('species', 4), ('bird', 4), ('eggs', 4), ('cuckoo', 4), ('males', 4), ('female', 4), ('birds', 3), ('prunella', 3), ('modularis', 3)]",64.3
Niger,4673,3304,0.7070404451102076,1369,0.2929595548897924,4.671517226621014,168.40645161290323,84,"[('niger', 91), ('government', 22), ('french', 17), ('west', 14), ('military', 13), ('republic', 12), ('mi', 12), ('debt', 12), ('african', 11), ('new', 11)]",43.63
Falcon,1288,951,0.7383540372670807,337,0.26164596273291924,4.6770186335403725,181.45,31,"[('falco', 44), ('falcon', 37), ('kestrel', 23), ('falcons', 11), ('birds', 9), ('species', 7), ('hobbies', 6), ('kestrels', 6), ('also', 6), ('grey', 6)]",47.12
Third_Servile_War,5387,3359,0.6235381473918693,2028,0.3764618526081307,4.582699090402822,169.52601156069363,92,"[('spartacus', 66), ('slaves', 62), ('roman', 57), ('legions', 45), ('crassus', 43), ('bc', 38), ('war', 32), ('events', 25), ('forces', 25), ('plutarch', 23)]",53.14
Ringed_Plover,571,416,0.7285464098073555,155,0.2714535901926445,4.749562171628722,117.60714285714286,21,"[('plover', 12), ('ringed', 10), ('hiaticula', 8), ('charadrius', 6), ('birds', 4), ('slightly', 4), ('colour', 4), ('northern', 4), ('nest', 4), ('juvenile', 3)]",64.3
Wales,6999,4629,0.6613801971710245,2370,0.3386198028289756,4.410058579797114,160.75,143,"[('wales', 168), ('welsh', 77), ('national', 28), ('english', 23), ('cardiff', 23), ('england', 23), ('government', 19), ('also', 19), ('assembly', 19), ('century', 17)]",56.18
Tooth_enamel,4180,2679,0.6409090909090909,1501,0.35909090909090907,4.60311004784689,119.78421052631579,78,"[('enamel', 145), ('tooth', 47), ('dental', 26), ('teeth', 25), ('decay', 24), ('dentin', 23), ('fluoride', 22), ('stage', 14), ('also', 12), ('birth', 12)]",52.8
Edward_IV_of_England,3247,2179,0.6710809978441639,1068,0.32891900215583614,4.273791191869418,172.1326530612245,52,"[('edward', 70), ('york', 32), ('richard', 26), ('duke', 21), ('henry', 18), ('elizabeth', 18), ('warwick', 17), ('iv', 15), ('england', 13), ('king', 12)]",54.26
"Arthur_Wellesley,_1st_Duke_of_Wellington",7045,4572,0.6489709013484741,2473,0.35102909865152593,4.487295954577715,152.96774193548387,116,"[('wellington', 102), ('duke', 40), ('british', 37), ('french', 35), ('lord', 33), ('wellesley', 26), ('army', 24), ('arthur', 21), ('hon', 18), ('house', 17)]",57.4
Arctic_Tern,2257,1455,0.6446610544971201,802,0.3553389455028799,4.406734603455915,105.39823008849558,54,"[('arctic', 39), ('tern', 31), ('terns', 21), ('species', 21), ('birds', 12), ('breeding', 11), ('one', 8), ('grounds', 8), ('year', 8), ('fish', 8)]",71.75
Box_jellyfish,1229,839,0.6826688364524003,390,0.31733116354759966,4.930838079739626,152.875,38,"[('jellyfish', 19), ('box', 12), ('eyes', 8), ('stings', 8), ('carybdea', 7), ('may', 7), ('vinegar', 7), ('treatment', 6), ('species', 5), ('chironex', 5)]",43.43
Continental_crust,552,361,0.6539855072463768,191,0.34601449275362317,4.657608695652174,131.65217391304347,12,"[('crust', 23), ('continental', 15), ('oceanic', 7), ('earth', 5), ('thickness', 4), ('km', 4), ('mountain', 4), ('amount', 4), ('related', 3), ('less', 3)]",54.22
Logic,5524,3329,0.6026430123099203,2195,0.39735698769007965,4.700036205648081,163.95744680851064,115,"[('logic', 208), ('formal', 44), ('system', 26), ('theory', 22), ('study', 20), ('mathematical', 19), ('systems', 17), ('language', 17), ('work', 17), ('arguments', 16)]",38.55
The_Iron_Bridge,907,567,0.6251378169790518,340,0.3748621830209482,4.444321940463065,120.175,28,"[('bridge', 25), ('iron', 21), ('cast', 13), ('ironbridge', 6), ('used', 6), ('gorge', 5), ('construction', 4), ('darby', 4), ('tons', 4), ('parts', 4)]",70.23
Francis_Drake,3137,1993,0.6353203697800446,1144,0.36467963021995536,4.293911380299649,149.22222222222223,60,"[('drake', 73), ('spanish', 30), ('francis', 15), ('english', 12), ('england', 12), ('spain', 11), ('san', 9), ('sir', 9), ('fleet', 9), ('became', 9)]",66.07
SD26,1274,944,0.7409733124018838,330,0.25902668759811615,4.212715855572998,235.77777777777777,31,"[('santa', 14), ('fe', 14), ('emd', 10), ('air', 9), ('units', 8), ('locomotive', 7), ('system', 7), ('new', 6), ('unit', 5), ('january', 5)]",52.73
Istanbul,7215,5124,0.7101871101871102,2091,0.28981288981288983,4.653361053361054,173.02928870292888,201,"[('istanbul', 104), ('city', 63), ('turkey', 28), ('many', 22), ('university', 22), ('constantinople', 20), ('turkish', 20), ('bosphorus', 19), ('empire', 19), ('üniversitesi', 19)]",49.15
Lake_Turkana,867,594,0.6851211072664359,273,0.314878892733564,4.472895040369089,150.3125,21,"[('lake', 37), ('turkana', 17), ('area', 10), ('sea', 4), ('kenya', 4), ('water', 4), ('rudolf', 4), ('many', 4), ('national', 4), ('jade', 3)]",69.11
Sputnik_2,770,531,0.6896103896103896,239,0.3103896103896104,4.55064935064935,155.79310344827587,19,"[('sputnik', 13), ('laika', 9), ('earth', 7), ('orbit', 7), ('km', 5), ('data', 5), ('radiation', 5), ('system', 5), ('mission', 4), ('days', 4)]",53.0
Loch_Ness,499,338,0.6773547094188377,161,0.3226452905811623,4.326653306613227,116.95454545454545,17,"[('loch', 22), ('ness', 15), ('water', 4), ('fort', 4), ('great', 3), ('scottish', 3), ('monster', 3), ('largest', 3), ('caledonian', 3), ('canal', 3)]",72.26
Empires__Dawn_of_the_Modern_World,2069,1457,0.7042049299178347,612,0.2957950700821653,4.52247462542291,147.92105263157896,31,"[('game', 27), ('empires', 20), ('world', 13), ('civilizations', 11), ('campaign', 11), ('empire', 10), ('units', 9), ('available', 9), ('player', 8), ('war', 8)]",53.0
Dark_Ages,3020,1865,0.6175496688741722,1155,0.3824503311258278,4.4311258278145695,160.21212121212122,47,"[('ages', 39), ('dark', 37), ('age', 29), ('middle', 24), ('petrarch', 23), ('term', 23), ('period', 21), ('century', 16), ('time', 15), ('use', 15)]",46.91
Cooperative,3754,2504,0.6670218433670752,1250,0.3329781566329249,4.981353223228556,151.4551724137931,105,"[('cooperative', 66), ('members', 33), ('cooperatives', 26), ('may', 20), ('social', 18), ('housing', 14), ('also', 14), ('form', 13), ('credit', 11), ('one', 11)]",33.44
Musical_instrument,805,513,0.6372670807453417,292,0.3627329192546584,4.622360248447205,122.43243243243244,21,"[('instruments', 22), ('musical', 10), ('sound', 10), ('instrument', 9), ('string', 6), ('sounds', 5), ('keyboard', 5), ('generate', 4), ('tone', 4), ('vocal', 4)]",53.81
Carlsbad_Caverns_National_Park,3147,2048,0.6507785192246585,1099,0.3492214807753416,4.405147759771211,128.1908396946565,46,"[('cave', 48), ('carlsbad', 41), ('cavern', 27), ('room', 27), ('park', 20), ('bats', 15), ('formations', 14), ('national', 13), ('water', 13), ('caverns', 12)]",61.06
Peak_District,4092,2740,0.6695992179863147,1352,0.3304007820136852,4.641739980449658,162.7608695652174,81,"[('peak', 66), ('park', 26), ('area', 25), ('buxton', 23), ('district', 22), ('national', 20), ('manchester', 18), ('also', 11), ('include', 11), ('limestone', 11)]",55.47
Benjamin_Franklin,8916,5720,0.6415432929564827,3196,0.3584567070435173,4.450426200089726,127.68108108108108,127,"[('franklin', 227), ('benjamin', 42), ('philadelphia', 33), ('pennsylvania', 29), ('first', 22), ('became', 22), ('one', 21), ('american', 21), ('new', 18), ('years', 18)]",59.33
Soukous,1575,1115,0.707936507936508,460,0.2920634920634921,4.560634920634921,169.34615384615384,34,"[('soukous', 20), ('music', 19), ('bands', 15), ('congolese', 12), ('became', 12), ('rumba', 11), ('african', 11), ('africa', 10), ('musicians', 9), ('congo', 9)]",55.17
Donation,333,249,0.7477477477477478,84,0.25225225225225223,5.975975975975976,397.1666666666667,12,"[('card', 6), ('donation', 5), ('children', 5), ('sos', 4), ('gift', 4), ('name', 3), ('uk', 3), ('number', 3), ('please', 3), ('aid', 3)]",64.54
"Richmond,_Virginia",8394,5787,0.689421015010722,2607,0.31057898498927805,4.591493924231594,163.1642857142857,171,"[('richmond', 164), ('city', 74), ('virginia', 61), ('also', 43), ('area', 34), ('river', 32), ('first', 31), ('james', 30), ('park', 27), ('located', 26)]",52.39
Nitrogen,4149,2893,0.6972764521571463,1256,0.3027235478428537,4.597975415762835,180.52554744525548,84,"[('nitrogen', 104), ('n', 24), ('compounds', 20), ('liquid', 18), ('air', 16), ('gas', 14), ('molecular', 14), ('used', 14), ('important', 12), ('nitric', 12)]",42.61
Monty_Python,11054,7132,0.645196309028406,3922,0.354803690971594,4.3554369459019355,173.88484848484848,151,"[('python', 113), ('cleese', 74), ('monty', 64), ('idle', 53), ('chapman', 50), ('palin', 47), ('jones', 46), ('film', 46), ('also', 44), ('gilliam', 38)]",52.33
Myers-Briggs_Type_Indicator,3935,2571,0.6533672172808133,1364,0.3466327827191868,4.555273189326557,195.93650793650792,76,"[('extraverted', 42), ('introverted', 42), ('type', 37), ('mbti', 33), ('e', 33), ('intuition', 24), ('sensing', 23), ('feeling', 22), ('thinking', 21), ('function', 20)]",41.9
The_Beano,944,608,0.6440677966101694,336,0.3559322033898305,4.281779661016949,143.91176470588235,31,"[('comic', 24), ('beano', 19), ('first', 12), ('issue', 9), ('also', 6), ('british', 5), ('published', 5), ('characters', 5), ('dandy', 5), ('known', 4)]",69.52
Norfolk,2612,1818,0.6960183767228177,794,0.30398162327718226,4.4548238897396635,169.02197802197801,54,"[('norfolk', 58), ('county', 31), ('norwich', 22), ('east', 15), ('england', 12), ('born', 12), ('great', 8), ('south', 8), ('west', 8), ('people', 8)]",59.74
Music_of_Ireland,10014,6606,0.6596764529658478,3408,0.3403235470341522,4.5583183543039745,173.3301282051282,158,"[('irish', 127), ('music', 122), ('traditional', 83), ('many', 36), ('ireland', 30), ('often', 27), ('played', 26), ('players', 26), ('one', 22), ('dancing', 22)]",53.14
CF7,1928,1343,0.6965767634854771,585,0.3034232365145228,4.530601659751038,176.1864406779661,35,"[('santa', 22), ('fe', 16), ('unit', 16), ('units', 12), ('railway', 11), ('new', 10), ('cab', 8), ('locomotive', 7), ('railroad', 7), ('service', 7)]",57.2
Laika,2430,1590,0.654320987654321,840,0.345679012345679,4.432510288065844,140.2087912087912,39,"[('laika', 52), ('space', 17), ('dog', 17), ('sputnik', 16), ('soviet', 14), ('russian', 9), ('mission', 9), ('dogs', 7), ('launch', 7), ('named', 6)]",58.72
Weight_training,8194,5355,0.6535269709543569,2839,0.34647302904564314,4.651452282157677,140.6310975609756,172,"[('weight', 111), ('exercise', 85), ('training', 82), ('exercises', 75), ('muscle', 72), ('muscles', 65), ('strength', 37), ('one', 36), ('sets', 36), ('body', 34)]",51.18
Animal,2840,1912,0.6732394366197183,928,0.3267605633802817,4.829577464788732,124.1590909090909,75,"[('animals', 31), ('worms', 18), ('also', 13), ('called', 13), ('animal', 12), ('phyla', 12), ('include', 12), ('two', 12), ('groups', 12), ('cells', 11)]",45.56
Osama_bin_Laden,5346,3543,0.6627384960718294,1803,0.3372615039281706,4.485222596333707,169.24260355029585,120,"[('bin', 131), ('laden', 129), ('osama', 51), ('saudi', 31), ('united', 19), ('attacks', 17), ('government', 17), ('sudan', 17), ('afghanistan', 16), ('islamic', 15)]",57.81
Henry_VI_of_England,3354,2091,0.6234347048300537,1263,0.37656529516994636,4.300238521168754,181.375,55,"[('henry', 70), ('king', 32), ('vi', 22), ('england', 20), ('france', 20), ('duke', 18), ('york', 16), ('edward', 15), ('margaret', 13), ('london', 10)]",52.23
Dualism_(philosophy_of_mind),6496,3718,0.5723522167487685,2778,0.42764778325123154,4.546182266009852,144.23045267489712,112,"[('dualism', 50), ('physical', 48), ('mental', 42), ('mind', 38), ('substance', 28), ('body', 27), ('events', 26), ('argument', 25), ('descartes', 20), ('brain', 20)]",49.04
Applied_mathematics,811,544,0.6707768187422934,267,0.32922318125770655,5.493218249075216,160.65625,20,"[('mathematics', 31), ('applied', 19), ('mathematical', 7), ('theory', 7), ('problems', 6), ('physics', 5), ('departments', 5), ('theoretical', 4), ('research', 4), ('many', 4)]",16.42
1st_century,852,737,0.8650234741784038,115,0.13497652582159625,3.81924882629108,294.26666666666665,20,"[('bc', 55), ('century', 7), ('first', 4), ('rome', 4), ('wikipedia', 3), ('calendar', 3), ('jesus', 3), ('christ', 3), ('jerusalem', 3), ('roman', 3)]",48.0
Cattle,3336,2184,0.6546762589928058,1152,0.34532374100719426,4.272781774580336,105.65432098765432,71,"[('cattle', 68), ('cow', 27), ('ox', 24), ('oxen', 17), ('used', 16), ('bull', 16), ('called', 15), ('animals', 12), ('bos', 11), ('cows', 9)]",62.98
Sermon_on_the_Mount,2987,1770,0.5925677937730164,1217,0.4074322062269836,4.424506193505189,169.44791666666666,40,"[('sermon', 48), ('jesus', 26), ('mount', 19), ('view', 18), ('matthew', 15), ('also', 10), ('one', 10), ('disciples', 8), ('gospel', 8), ('world', 8)]",53.55
Stornoway,1618,1090,0.6736711990111248,528,0.3263288009888752,4.589616810877627,184.9795918367347,42,"[('stornoway', 37), ('town', 11), ('isles', 8), ('scotland', 7), ('western', 7), ('lews', 7), ('castle', 7), ('lewis', 7), ('home', 7), ('harbour', 7)]",53.75
Fresh_water,398,278,0.6984924623115578,120,0.3015075376884422,4.527638190954774,134.1875,16,"[('water', 28), ('fresh', 15), ('see', 4), ('organisms', 4), ('fish', 4), ('aquatic', 3), ('wikipedia', 2), ('natural', 2), ('lake', 2), ('broad', 2)]",55.74
Organism,5015,3179,0.6338983050847458,1836,0.36610169491525424,4.787238285144566,150.08465608465607,99,"[('organisms', 42), ('life', 36), ('organism', 23), ('cells', 22), ('ecosystems', 21), ('cell', 20), ('ecosystem', 18), ('species', 17), ('one', 16), ('earth', 15)]",41.19
Great_Rift_Valley,1026,659,0.6423001949317739,367,0.35769980506822613,4.551656920077972,158.88571428571427,23,"[('rift', 26), ('valley', 21), ('lake', 11), ('sea', 7), ('africa', 7), ('mountains', 7), ('great', 6), ('jordan', 6), ('mount', 6), ('east', 5)]",54.97
Erbium,1337,994,0.743455497382199,343,0.25654450261780104,4.415856394913987,220.6818181818182,37,"[('erbium', 23), ('er', 11), ('stable', 11), ('element', 11), ('used', 11), ('isotopes', 8), ('optical', 7), ('atomic', 6), ('k', 6), ('neutrons', 6)]",58.18
Otter,1974,1327,0.6722391084093212,647,0.32776089159067884,4.390070921985815,139.36,66,"[('otter', 54), ('otters', 30), ('river', 10), ('sea', 10), ('species', 9), ('genus', 8), ('lontra', 7), ('water', 7), ('become', 7), ('north', 6)]",58.42
Tottenham_Hotspur_F.C.,4435,3314,0.7472378804960541,1121,0.2527621195039459,4.513641488162345,204.464,115,"[('england', 95), ('tottenham', 57), ('cup', 41), ('league', 40), ('club', 39), ('spurs', 26), ('first', 25), ('season', 25), ('team', 24), ('fa', 19)]",54.15
Bandicoot,433,311,0.7182448036951501,122,0.2817551963048499,5.33487297921478,221.46153846153845,15,"[('bandicoots', 11), ('bandicoot', 8), ('family', 6), ('genus', 6), ('species', 5), ('new', 5), ('guinean', 5), ('order', 4), ('peramelemorphia', 4), ('subfamily', 4)]",30.6
Minoan_civilization,5820,3781,0.6496563573883162,2039,0.3503436426116838,4.560481099656357,151.00471698113208,121,"[('minoan', 93), ('bc', 34), ('crete', 28), ('knossos', 28), ('minoans', 22), ('palaces', 21), ('period', 20), ('found', 18), ('greek', 15), ('civilization', 14)]",48.13
Manchester,10329,7249,0.7018104366347178,3080,0.29818956336528224,4.545454545454546,162.4,274,"[('manchester', 294), ('city', 138), ('centre', 59), ('street', 49), ('also', 41), ('many', 33), ('area', 26), ('piccadilly', 26), ('one', 24), ('station', 24)]",49.25
Chew_Magna,2254,1493,0.6623779946761313,761,0.33762200532386866,4.374445430346052,177.56521739130434,62,"[('chew', 42), ('england', 30), ('house', 25), ('images', 22), ('magna', 21), ('village', 16), ('church', 15), ('school', 13), ('listed', 11), ('grade', 10)]",64.04
Proxima_Centauri,973,698,0.7173689619732785,275,0.28263103802672146,4.348406988694759,176.74193548387098,28,"[('centauri', 26), ('proxima', 25), ('star', 10), ('alpha', 10), ('years', 8), ('would', 7), ('space', 6), ('distance', 6), ('sun', 6), ('magnitude', 5)]",57.67
Darfur_conflict,6978,4594,0.6583548294640298,2384,0.3416451705359702,4.678131269704786,172.5,106,"[('darfur', 84), ('sudan', 55), ('government', 41), ('sudanese', 39), ('un', 34), ('region', 30), ('force', 30), ('conflict', 27), ('janjaweed', 23), ('international', 21)]",47.42
Abstract_art,466,316,0.6781115879828327,150,0.3218884120171674,4.890557939914163,148.11111111111111,18,"[('art', 16), ('abstract', 7), ('rather', 3), ('also', 3), ('wikipedia', 2), ('black', 2), ('square', 2), ('kazimir', 2), ('malevich', 2), ('objects', 2)]",43.73
Khudai_Khidmatgar,4143,2530,0.6106685976345644,1613,0.3893314023654357,4.5216027033550565,127.43428571428572,127,"[('khan', 56), ('khudai', 36), ('movement', 35), ('khidmatgar', 31), ('british', 23), ('god', 19), ('ghaffar', 19), ('shall', 17), ('serve', 12), ('two', 11)]",60.14
Paprika,578,413,0.7145328719723183,165,0.28546712802768165,4.47923875432526,121.4,20,"[('paprika', 18), ('red', 8), ('used', 6), ('pungent', 6), ('types', 5), ('paprikas', 5), ('peppers', 4), ('hungarian', 4), ('pepper', 4), ('also', 4)]",54.42
Papua_New_Guinea,5176,3512,0.678516228748068,1664,0.321483771251932,4.681027820710974,181.79746835443038,92,"[('new', 93), ('guinea', 77), ('papua', 65), ('country', 22), ('government', 17), ('australia', 16), ('also', 16), ('land', 16), ('state', 14), ('png', 14)]",48.74
Conflict,1541,1014,0.6580142764438677,527,0.3419857235561324,4.846852693056457,147.1639344262295,44,"[('conflict', 79), ('one', 9), ('conflicts', 8), ('outcomes', 8), ('values', 7), ('emotions', 7), ('may', 6), ('parties', 6), ('party', 6), ('example', 6)]",36.18
Augustine_of_Hippo,5542,3396,0.6127751714182605,2146,0.38722482858173946,4.198664741970408,174.42592592592592,96,"[('augustine', 90), ('would', 25), ('god', 21), ('hippo', 19), ('sin', 17), ('church', 15), ('one', 14), ('time', 13), ('catholic', 11), ('life', 11)]",52.33
